Date,HUA_clinecenter,SBUX_clinecenter,TIK_clinecenter,HUA_brandwatch,SBUX_brandwatch,TIK_brandwatch,HUA_clinecenter_21D,HUA_clinecenter_50D,HUA_clinecenter_100D,HUA_clinecenter_200D,SBUX_clinecenter_21D,SBUX_clinecenter_50D,SBUX_clinecenter_100D,SBUX_clinecenter_200D,TIK_clinecenter_21D,TIK_clinecenter_50D,TIK_clinecenter_100D,TIK_clinecenter_200D,HUA_brandwatch_21D,HUA_brandwatch_50D,HUA_brandwatch_100D,HUA_brandwatch_200D,SBUX_brandwatch_21D,SBUX_brandwatch_50D,SBUX_brandwatch_100D,SBUX_brandwatch_200D,TIK_brandwatch_21D,TIK_brandwatch_50D,TIK_brandwatch_100D,TIK_brandwatch_200D
2020-07-29,0.345,1.308,0.804,0.088,0.143,0.040,-1.318,-1.273,-1.237,-0.643,0.638,0.038,-0.009,0.033,0.098,0.244,0.846,0.906,-1.447,-1.463,-1.340,-1.559,-0.142,-0.511,-0.462,-0.331,0.394,0.412,0.644,1.280
2020-07-29,0.345,1.308,0.804,0.088,0.143,0.040,-1.449,-1.334,-1.242,-0.652,0.492,0.058,-0.015,0.039,0.021,0.267,0.856,0.919,-1.545,-1.496,-1.343,-1.573,-0.037,-0.521,-0.463,-0.334,0.490,0.438,0.633,1.293
2020-07-28,-1.863,1.349,-0.478,-1.255,0.344,2.513,-1.477,-1.401,-1.244,-0.657,0.393,0.032,-0.026,0.047,-0.060,0.285,0.867,0.922,-1.693,-1.529,-1.340,-1.574,-0.053,-0.549,-0.469,-0.333,0.528,0.461,0.643,1.313
2020-07-28,-1.863,1.349,-0.478,-1.255,0.344,2.513,-1.378,-1.381,-1.222,-0.643,0.308,0.005,-0.059,0.051,0.014,0.323,0.907,0.939,-1.583,-1.534,-1.334,-1.572,-0.099,-0.569,-0.471,-0.324,0.439,0.420,0.639,1.320
2020-07-28,-1.863,1.349,-0.478,-1.255,0.344,2.513,-1.477,-1.401,-1.244,-0.657,0.393,0.032,-0.026,0.047,-0.060,0.285,0.867,0.922,-1.693,-1.529,-1.340,-1.574,-0.053,-0.549,-0.469,-0.333,0.528,0.461,0.643,1.313
2020-07-28,-1.863,1.349,-0.478,-1.255,0.344,2.513,-1.378,-1.381,-1.222,-0.643,0.308,0.005,-0.059,0.051,0.014,0.323,0.907,0.939,-1.583,-1.534,-1.334,-1.572,-0.099,-0.569,-0.471,-0.324,0.439,0.420,0.639,1.320
2020-07-27,-0.952,1.875,-0.222,-0.970,-0.772,1.932,-1.335,-1.318,-1.240,-0.634,0.186,-0.016,-0.086,0.051,0.075,0.308,0.934,0.947,-1.554,-1.518,-1.335,-1.573,-0.117,-0.545,-0.464,-0.310,0.331,0.375,0.624,1.319
2020-07-27,-0.952,1.875,-0.222,-0.970,-0.772,1.932,-1.366,-1.299,-1.249,-0.626,0.087,-0.069,-0.102,0.050,0.168,0.336,0.950,0.958,-1.626,-1.519,-1.349,-1.583,-0.072,-0.601,-0.451,-0.300,0.280,0.346,0.619,1.316
2020-07-27,-0.952,1.875,-0.222,-0.970,-0.772,1.932,-1.335,-1.318,-1.240,-0.634,0.186,-0.016,-0.086,0.051,0.075,0.308,0.934,0.947,-1.554,-1.518,-1.335,-1.573,-0.117,-0.545,-0.464,-0.310,0.331,0.375,0.624,1.319
2020-07-27,-0.952,1.875,-0.222,-0.970,-0.772,1.932,-1.366,-1.299,-1.249,-0.626,0.087,-0.069,-0.102,0.050,0.168,0.336,0.950,0.958,-1.626,-1.519,-1.349,-1.583,-0.072,-0.601,-0.451,-0.300,0.280,0.346,0.619,1.316
2020-07-26,0.000,1.154,1.333,-1.154,-2.056,0.039,-1.423,-1.286,-1.269,-0.617,0.132,-0.131,-0.111,0.052,0.126,0.327,0.977,0.973,-1.661,-1.526,-1.354,-1.589,-0.090,-0.655,-0.448,-0.288,0.215,0.338,0.614,1.313
2020-07-26,0.000,1.154,1.333,-1.154,-2.056,0.039,-1.482,-1.379,-1.262,-0.617,-0.007,-0.114,-0.097,0.054,0.092,0.343,0.990,0.979,-1.671,-1.521,-1.349,-1.594,-0.042,-0.682,-0.421,-0.277,0.237,0.359,0.617,1.320
2020-07-26,0.000,1.154,1.333,-1.154,-2.056,0.039,-1.423,-1.286,-1.269,-0.617,0.132,-0.131,-0.111,0.052,0.126,0.327,0.977,0.973,-1.661,-1.526,-1.354,-1.589,-0.090,-0.655,-0.448,-0.288,0.215,0.338,0.614,1.313
2020-07-26,0.000,1.154,1.333,-1.154,-2.056,0.039,-1.482,-1.379,-1.262,-0.617,-0.007,-0.114,-0.097,0.054,0.092,0.343,0.990,0.979,-1.671,-1.521,-1.349,-1.594,-0.042,-0.682,-0.421,-0.277,0.237,0.359,0.617,1.320
2020-07-25,-1.667,0.833,0.556,-2.178,-1.248,0.817,-1.608,-1.417,-1.265,-0.621,0.027,-0.131,-0.100,0.058,0.125,0.354,0.997,0.989,-1.604,-1.503,-1.361,-1.599,-0.072,-0.714,-0.401,-0.264,0.334,0.354,0.628,1.313
